timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626167794541,1277,登录,200,,线程组 1-6,text,false,"操作持续太长时间：他花费了1,277毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1277,0,0
1626167794771,1051,登录,200,,线程组 1-52,text,false,"操作持续太长时间：他花费了1,051毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1051,0,0
1626167794771,1051,登录,200,,线程组 1-2,text,false,"操作持续太长时间：他花费了1,051毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1051,0,0
1626167794771,1051,登录,200,,线程组 1-56,text,false,"操作持续太长时间：他花费了1,051毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1051,0,0
1626167794771,1051,登录,200,,线程组 1-50,text,false,"操作持续太长时间：他花费了1,051毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1051,0,0
1626167794770,1054,登录,200,,线程组 1-16,text,false,"操作持续太长时间：他花费了1,054毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1054,0,0
1626167794783,1041,登录,200,,线程组 1-21,text,false,"操作持续太长时间：他花费了1,041毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1041,0,0
1626167794770,1054,登录,200,,线程组 1-40,text,false,"操作持续太长时间：他花费了1,054毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1054,0,0
1626167794771,1053,登录,200,,线程组 1-24,text,false,"操作持续太长时间：他花费了1,053毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1053,0,0
1626167794771,1054,登录,200,,线程组 1-3,text,false,"操作持续太长时间：他花费了1,054毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1054,0,0
1626167794783,1042,登录,200,,线程组 1-30,text,false,"操作持续太长时间：他花费了1,042毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1042,0,0
1626167794783,1042,登录,200,,线程组 1-49,text,false,"操作持续太长时间：他花费了1,042毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1042,0,0
1626167794770,1055,登录,200,,线程组 1-41,text,false,"操作持续太长时间：他花费了1,055毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1055,0,0
1626167794783,1042,登录,200,,线程组 1-48,text,false,"操作持续太长时间：他花费了1,042毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1042,0,0
1626167794783,1042,登录,200,,线程组 1-13,text,false,"操作持续太长时间：他花费了1,042毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1042,0,0
1626167794771,1054,登录,200,,线程组 1-31,text,false,"操作持续太长时间：他花费了1,054毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1054,0,0
1626167794770,1058,登录,200,,线程组 1-45,text,false,"操作持续太长时间：他花费了1,058毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1058,0,0
1626167794783,1046,登录,200,,线程组 1-25,text,false,"操作持续太长时间：他花费了1,046毫秒，但不应该超过500毫秒。",230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,1046,0,0
1626167794986,843,登录,200,,线程组 1-7,text,false,操作持续太长时间：他花费了843毫秒，但不应该超过500毫秒。,230,547,77,77,http://manage.hysofthz.com/manage/CentreEmployee/login,843,0,0
1626167794857,1581,登录,200,,线程组 1-68,text,false,"操作持续太长时间：他花费了1,581毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1581,0,8
1626167794985,1453,登录,200,,线程组 1-19,text,false,"操作持续太长时间：他花费了1,453毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1453,0,0
1626167794985,1453,登录,200,,线程组 1-37,text,false,"操作持续太长时间：他花费了1,453毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1453,0,0
1626167794986,1452,登录,200,,线程组 1-26,text,false,"操作持续太长时间：他花费了1,452毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1452,0,0
1626167794985,1458,登录,200,,线程组 1-58,text,false,"操作持续太长时间：他花费了1,458毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1458,0,0
1626167794986,1457,登录,200,,线程组 1-42,text,false,"操作持续太长时间：他花费了1,457毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1457,0,0
1626167794783,1660,登录,200,,线程组 1-47,text,false,"操作持续太长时间：他花费了1,660毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1660,0,0
1626167794986,1457,登录,200,,线程组 1-28,text,false,"操作持续太长时间：他花费了1,457毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1457,0,0
1626167794985,1458,登录,200,,线程组 1-5,text,false,"操作持续太长时间：他花费了1,458毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1458,0,0
1626167794985,1458,登录,200,,线程组 1-54,text,false,"操作持续太长时间：他花费了1,458毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1458,0,0
1626167794986,1458,登录,200,,线程组 1-11,text,false,"操作持续太长时间：他花费了1,458毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1458,0,0
1626167794985,1459,登录,200,,线程组 1-27,text,false,"操作持续太长时间：他花费了1,459毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1459,0,0
1626167794987,1459,登录,200,,线程组 1-60,text,false,"操作持续太长时间：他花费了1,459毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1459,0,0
1626167794986,1460,登录,200,,线程组 1-53,text,false,"操作持续太长时间：他花费了1,460毫秒，但不应该超过500毫秒。",230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,1460,0,0
1626167795822,628,登录,200,,线程组 1-50,text,false,操作持续太长时间：他花费了628毫秒，但不应该超过500毫秒。,230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,628,0,0
1626167795818,633,登录,200,,线程组 1-12,text,false,操作持续太长时间：他花费了633毫秒，但不应该超过500毫秒。,230,547,83,83,http://manage.hysofthz.com/manage/CentreEmployee/login,633,0,0
1626167795825,630,登录,200,,线程组 1-16,text,false,操作持续太长时间：他花费了630毫秒，但不应该超过500毫秒。,230,547,84,84,http://manage.hysofthz.com/manage/CentreEmployee/login,630,0,0
1626167794985,1671,登录,200,,线程组 1-8,text,false,"操作持续太长时间：他花费了1,671毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1671,0,0
1626167794985,1671,登录,200,,线程组 1-32,text,false,"操作持续太长时间：他花费了1,671毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1671,0,0
1626167794985,1673,登录,200,,线程组 1-22,text,false,"操作持续太长时间：他花费了1,673毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1673,0,0
1626167794987,1672,登录,200,,线程组 1-43,text,false,"操作持续太长时间：他花费了1,672毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1672,0,0
1626167795200,1459,登录,200,,线程组 1-10,text,false,"操作持续太长时间：他花费了1,459毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1459,0,0
1626167794986,1673,登录,200,,线程组 1-17,text,false,"操作持续太长时间：他花费了1,673毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1673,0,0
1626167795194,1465,登录,200,,线程组 1-61,text,false,"操作持续太长时间：他花费了1,465毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1465,0,0
1626167795057,1604,登录,200,,线程组 1-70,text,false,"操作持续太长时间：他花费了1,604毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1604,0,14
1626167795200,1461,登录,200,,线程组 1-35,text,false,"操作持续太长时间：他花费了1,461毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1461,0,0
1626167795200,1463,登录,200,,线程组 1-62,text,false,"操作持续太长时间：他花费了1,463毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1463,0,0
1626167795200,1463,登录,200,,线程组 1-44,text,false,"操作持续太长时间：他花费了1,463毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1463,0,0
1626167795156,1507,登录,200,,线程组 1-71,text,false,"操作持续太长时间：他花费了1,507毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1507,0,14
1626167795405,1258,登录,200,,线程组 1-64,text,false,"操作持续太长时间：他花费了1,258毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1258,0,0
1626167795200,1463,登录,200,,线程组 1-57,text,false,"操作持续太长时间：他花费了1,463毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1463,0,0
1626167795193,1470,登录,200,,线程组 1-36,text,false,"操作持续太长时间：他花费了1,470毫秒，但不应该超过500毫秒。",230,547,86,86,http://manage.hysofthz.com/manage/CentreEmployee/login,1470,0,0
1626167795256,1606,登录,200,,线程组 1-72,text,false,"操作持续太长时间：他花费了1,606毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1606,0,8
1626167795398,1465,登录,200,,线程组 1-4,text,false,"操作持续太长时间：他花费了1,465毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1465,0,0
1626167795411,1452,登录,200,,线程组 1-33,text,false,"操作持续太长时间：他花费了1,452毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1452,0,0
1626167795405,1459,登录,200,,线程组 1-23,text,false,"操作持续太长时间：他花费了1,459毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1459,0,0
1626167795357,1509,登录,200,,线程组 1-73,text,false,"操作持续太长时间：他花费了1,509毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1509,0,10
1626167795607,1259,登录,200,,线程组 1-66,text,false,"操作持续太长时间：他花费了1,259毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1259,0,0
1626167795405,1461,登录,200,,线程组 1-9,text,false,"操作持续太长时间：他花费了1,461毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1461,0,0
1626167795556,1311,登录,200,,线程组 1-75,text,false,"操作持续太长时间：他花费了1,311毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1311,0,15
1626167795607,1260,登录,200,,线程组 1-18,text,false,"操作持续太长时间：他花费了1,260毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1260,0,0
1626167795405,1462,登录,200,,线程组 1-63,text,false,"操作持续太长时间：他花费了1,462毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1462,0,0
1626167794986,1881,登录,200,,线程组 1-59,text,false,"操作持续太长时间：他花费了1,881毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1881,0,0
1626167794557,2311,登录,200,,线程组 1-65,text,false,"操作持续太长时间：他花费了2,311毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,2311,0,45
1626167795611,1261,登录,200,,线程组 1-74,text,false,"操作持续太长时间：他花费了1,261毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1261,0,0
1626167795656,1216,登录,200,,线程组 1-76,text,false,"操作持续太长时间：他花费了1,216毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1216,0,12
1626167795405,1467,登录,200,,线程组 1-14,text,false,"操作持续太长时间：他花费了1,467毫秒，但不应该超过500毫秒。",230,547,88,88,http://manage.hysofthz.com/manage/CentreEmployee/login,1467,0,0
1626167795815,1259,登录,200,,线程组 1-1,text,false,"操作持续太长时间：他花费了1,259毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1259,0,0
1626167795815,1259,登录,200,,线程组 1-15,text,false,"操作持续太长时间：他花费了1,259毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1259,0,0
1626167795815,1259,登录,200,,线程组 1-20,text,false,"操作持续太长时间：他花费了1,259毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1259,0,0
1626167795755,1319,登录,200,,线程组 1-77,text,false,"操作持续太长时间：他花费了1,319毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1319,0,5
1626167795607,1471,登录,200,,线程组 1-34,text,false,"操作持续太长时间：他花费了1,471毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1471,0,0
1626167796659,425,登录,200,,线程组 1-10,text,true,,230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,425,0,0
1626167795815,1269,登录,200,,线程组 1-67,text,false,"操作持续太长时间：他花费了1,269毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1269,0,0
1626167795818,1269,登录,200,,线程组 1-46,text,false,"操作持续太长时间：他花费了1,269毫秒，但不应该超过500毫秒。",230,547,90,90,http://manage.hysofthz.com/manage/CentreEmployee/login,1269,0,0
1626167796450,830,登录,200,,线程组 1-50,text,false,操作持续太长时间：他花费了830毫秒，但不应该超过500毫秒。,230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,830,0,0
1626167795822,1460,登录,200,,线程组 1-52,text,false,"操作持续太长时间：他花费了1,460毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1460,0,0
1626167795818,1465,登录,200,,线程组 1-38,text,false,"操作持续太长时间：他花费了1,465毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1465,0,0
1626167795822,1462,登录,200,,线程组 1-56,text,false,"操作持续太长时间：他花费了1,462毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1462,0,0
1626167795818,1466,登录,200,,线程组 1-51,text,false,"操作持续太长时间：他花费了1,466毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1466,0,0
1626167795818,1470,登录,200,,线程组 1-6,text,false,"操作持续太长时间：他花费了1,470毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1470,0,0
1626167794985,2303,登录,200,,线程组 1-55,text,false,"操作持续太长时间：他花费了2,303毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,2303,0,0
1626167795822,1466,登录,200,,线程组 1-2,text,false,"操作持续太长时间：他花费了1,466毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1466,0,0
1626167795815,1473,登录,200,,线程组 1-29,text,false,"操作持续太长时间：他花费了1,473毫秒，但不应该超过500毫秒。",230,547,92,92,http://manage.hysofthz.com/manage/CentreEmployee/login,1473,0,0
1626167796055,1435,登录,200,,线程组 1-80,text,false,"操作持续太长时间：他花费了1,435毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1435,0,10
1626167795825,1672,登录,200,,线程组 1-40,text,false,"操作持续太长时间：他花费了1,672毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1672,0,0
1626167796438,1059,登录,200,,线程组 1-37,text,false,"操作持续太长时间：他花费了1,059毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1059,0,0
1626167795826,1671,登录,200,,线程组 1-48,text,false,"操作持续太长时间：他花费了1,671毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1671,0,0
1626167795826,1671,登录,200,,线程组 1-13,text,false,"操作持续太长时间：他花费了1,671毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1671,0,0
1626167795829,1668,登录,200,,线程组 1-7,text,false,"操作持续太长时间：他花费了1,668毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1668,0,0
1626167796155,1344,登录,200,,线程组 1-81,text,false,"操作持续太长时间：他花费了1,344毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1344,0,16
1626167795826,1673,登录,200,,线程组 1-31,text,false,"操作持续太长时间：他花费了1,673毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1673,0,0
1626167795855,1644,登录,200,,线程组 1-78,text,false,"操作持续太长时间：他花费了1,644毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1644,0,14
1626167795956,1543,登录,200,,线程组 1-79,text,false,"操作持续太长时间：他花费了1,543毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1543,0,12
1626167795825,1674,登录,200,,线程组 1-30,text,false,"操作持续太长时间：他花费了1,674毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1674,0,0
1626167796255,1244,登录,200,,线程组 1-82,text,false,"操作持续太长时间：他花费了1,244毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1244,0,12
1626167795829,1670,登录,200,,线程组 1-25,text,false,"操作持续太长时间：他花费了1,670毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1670,0,0
1626167795829,1670,登录,200,,线程组 1-45,text,false,"操作持续太长时间：他花费了1,670毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1670,0,0
1626167794957,2542,登录,200,,线程组 1-69,text,false,"操作持续太长时间：他花费了2,542毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,2542,0,11
1626167796443,1056,登录,200,,线程组 1-28,text,false,"操作持续太长时间：他花费了1,056毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1056,0,0
1626167795825,1674,登录,200,,线程组 1-21,text,false,"操作持续太长时间：他花费了1,674毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1674,0,0
1626167795818,1681,登录,200,,线程组 1-39,text,false,"操作持续太长时间：他花费了1,681毫秒，但不应该超过500毫秒。",230,547,94,94,http://manage.hysofthz.com/manage/CentreEmployee/login,1681,0,0
1626167796438,1257,登录,200,,线程组 1-68,text,false,"操作持续太长时间：他花费了1,257毫秒，但不应该超过500毫秒。",230,547,96,96,http://manage.hysofthz.com/manage/CentreEmployee/login,1257,0,0
1626167796444,1253,登录,200,,线程组 1-11,text,false,"操作持续太长时间：他花费了1,253毫秒，但不应该超过500毫秒。",230,547,96,96,http://manage.hysofthz.com/manage/CentreEmployee/login,1253,0,0
1626167796356,1349,登录,200,,线程组 1-83,text,false,"操作持续太长时间：他花费了1,349毫秒，但不应该超过500毫秒。",230,547,96,96,http://manage.hysofthz.com/manage/CentreEmployee/login,1349,0,14
1626167796444,1463,登录,200,,线程组 1-5,text,false,"操作持续太长时间：他花费了1,463毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1463,0,0
1626167796443,1464,登录,200,,线程组 1-58,text,false,"操作持续太长时间：他花费了1,464毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1464,0,0
1626167796438,1478,登录,200,,线程组 1-26,text,false,"操作持续太长时间：他花费了1,478毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1478,0,0
1626167796443,1473,登录,200,,线程组 1-42,text,false,"操作持续太长时间：他花费了1,473毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1473,0,0
1626167796438,1478,登录,200,,线程组 1-19,text,false,"操作持续太长时间：他花费了1,478毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1478,0,0
1626167796444,1472,登录,200,,线程组 1-54,text,false,"操作持续太长时间：他花费了1,472毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1472,0,0
1626167796444,1472,登录,200,,线程组 1-27,text,false,"操作持续太长时间：他花费了1,472毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1472,0,0
1626167796443,1473,登录,200,,线程组 1-47,text,false,"操作持续太长时间：他花费了1,473毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1473,0,0
1626167796446,1470,登录,200,,线程组 1-60,text,false,"操作持续太长时间：他花费了1,470毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1470,0,0
1626167796446,1470,登录,200,,线程组 1-53,text,false,"操作持续太长时间：他花费了1,470毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1470,0,0
1626167796452,1464,登录,200,,线程组 1-12,text,false,"操作持续太长时间：他花费了1,464毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1464,0,0
1626167796455,1464,登录,200,,线程组 1-16,text,false,"操作持续太长时间：他花费了1,464毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1464,0,0
1626167797284,639,登录,200,,线程组 1-51,text,false,操作持续太长时间：他花费了639毫秒，但不应该超过500毫秒。,230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,639,0,0
1626167796556,1369,登录,200,,线程组 1-85,text,false,"操作持续太长时间：他花费了1,369毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1369,0,12
1626167796661,1264,登录,200,,线程组 1-35,text,false,"操作持续太长时间：他花费了1,264毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1264,0,0
1626167796657,1268,登录,200,,线程组 1-32,text,false,"操作持续太长时间：他花费了1,268毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1268,0,0
1626167796657,1269,登录,200,,线程组 1-8,text,false,"操作持续太长时间：他花费了1,269毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1269,0,0
1626167796659,1267,登录,200,,线程组 1-61,text,false,"操作持续太长时间：他花费了1,267毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1267,0,0
1626167796663,1268,登录,200,,线程组 1-62,text,false,"操作持续太长时间：他花费了1,268毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1268,0,0
1626167796659,1272,登录,200,,线程组 1-43,text,false,"操作持续太长时间：他花费了1,272毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1272,0,0
1626167796455,1476,登录,200,,线程组 1-84,text,false,"操作持续太长时间：他花费了1,476毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1476,0,14
1626167796661,1270,登录,200,,线程组 1-70,text,false,"操作持续太长时间：他花费了1,270毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1270,0,0
1626167796658,1273,登录,200,,线程组 1-22,text,false,"操作持续太长时间：他花费了1,273毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1273,0,0
1626167796755,1177,登录,200,,线程组 1-87,text,false,"操作持续太长时间：他花费了1,177毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1177,0,13
1626167796663,1268,登录,200,,线程组 1-64,text,false,"操作持续太长时间：他花费了1,268毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1268,0,0
1626167796663,1268,登录,200,,线程组 1-44,text,false,"操作持续太长时间：他花费了1,268毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1268,0,0
1626167796659,1273,登录,200,,线程组 1-17,text,false,"操作持续太长时间：他花费了1,273毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1273,0,0
1626167796663,1269,登录,200,,线程组 1-71,text,false,"操作持续太长时间：他花费了1,269毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1269,0,0
1626167796663,1269,登录,200,,线程组 1-36,text,false,"操作持续太长时间：他花费了1,269毫秒，但不应该超过500毫秒。",230,547,98,98,http://manage.hysofthz.com/manage/CentreEmployee/login,1269,0,0
1626167796873,1270,登录,200,,线程组 1-14,text,false,"操作持续太长时间：他花费了1,270毫秒，但不应该超过500毫秒。",230,547,100,100,http://manage.hysofthz.com/manage/CentreEmployee/login,1270,0,0
1626167796655,1683,登录,200,,线程组 1-86,text,false,"操作持续太长时间：他花费了1,683毫秒，但不应该超过500毫秒。",230,547,100,100,http://manage.hysofthz.com/manage/CentreEmployee/login,1683,0,12
